Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,protocol__0,protocol__6,protocol__17,target
10395,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43771.04377,673.4006734,1732.5,3840.108892,9562.0,1.0,544.0,272.0,312.5411973,493.0,51.0,9922.0,3307.333333,5419.657031,9562.0,1.0,0,0,0,0,72,92,288.6002886,384.8003848,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
28644,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.82265047,28644.0,0.0,28644.0,28644.0,28644.0,28644.0,0.0,28644.0,28644.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,69.82265047,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
34325977,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058264911,34300000.0,0.0,34300000.0,34300000.0,34300000.0,34300000.0,0.0,34300000.0,34300000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.058264911,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,34300000.0,0.0,34300000.0,34300000.0,0,1,0,6
112639620,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266336125778833,56319810.0,25.45584412271571,56319828.0,56319792.0,112639620.0,56319810.0,25.45584412271571,56319828.0,56319792.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0266336125778833,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319810.0,25.45584412271571,56319828.0,56319792.0,1,0,0,0
6027495,3,0,32.0,0.0,32.0,0.0,10.666666666666668,18.475208614068023,0.0,0.0,0.0,0.0,5.309004818751405,0.4977192017579442,3013747.5,4172831.570146643,5964385.0,63110.0,6027495.0,3013747.5,4172831.570146643,5964385.0,63110.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,0.4977192017579442,0.0,0.0,32.0,16.0,18.475208614068023,341.3333333333333,0,1,0,0,1,0,0,0,0.0,21.33333333333333,10.666666666666666,0.0,0,0,0,0,0,0,3,32,0,0,339,-1,0,20,63110.0,0.0,63110.0,63110.0,5964385.0,0.0,5964385.0,5964385.0,0,1,0,0
1114,1,1,47.0,132.0,47.0,47.0,47.0,0.0,132.0,132.0,132.0,0.0,160682.2262118492,1795.3321364452424,1114.0,0.0,1114.0,1114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,897.6660682226212,897.6660682226212,47.0,132.0,75.33333333333333,49.074772881118186,2408.333333333333,0,0,0,0,0,0,0,0,1.0,113.0,47.0,132.0,0,0,0,0,0,0,1,47,1,132,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
38,3,1,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,815789.4736842104,105263.15789473684,12.666666666666666,18.583146486355137,34.0,0.0,4.0,2.0,2.8284271247461903,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,78947.36842105263,26315.78947368421,0.0,31.0,6.2,13.863621460498695,192.2,0,0,0,0,1,0,0,0,0.0,7.75,10.333333333333334,0.0,0,0,0,0,0,0,3,31,1,0,1038,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
796,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2512.562814,796.0,0.0,796.0,796.0,796.0,796.0,0.0,796.0,796.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2512.562814,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
851694,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,1155.344525,8.218914305,141949.0,347476.3244,851232.0,7.0,434.0,217.0,291.3279938,423.0,11.0,851687.0,283895.6667,491327.7206,851232.0,21.0,0,0,0,0,72,92,3.522391845,4.69652246,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
94959678,17,17,1814,3985,688,0,106.7058824,200.2279216,1430,0,234.4117647,459.3412483,61.0680251,0.358046707,2877566,11700000,58100000,0,95000000,5934979.875,16600000,58200000,37,58500000,3656098.75,14500000,58200000,0,0,0,0,0,352,352,0.179023353,0.179023353,0,1430,165.6857143,350.8080396,123066.2807,0,0,1,1,0,0,0,1,1,170.5588235,106.7058824,234.4117647,0,0,0,0,0,0,17,1814,17,3985,8192,187,8,20,303565.5,142624.1449,404416,202715,47200000,15400000,58100000,36300000,0,1,0,4
11717158,4,4,342,662,342,0,85.5,171.0,662,0,165.5,331.0,85.6863072086,0.68275942,1673879.71428571,2898378.86056031,6688478,4,6689139,2229713.0,3861659.23902213,6688773,58,11717154,3905718.0,3482509.17155777,6688478,366,0,0,0,0,136,136,0.34137971,0.34137971,0,662,111.5555555556,235.3736981436,55400.7777777778,0,0,0,1,0,0,0,0,1,125.5,85.5,165.5,0,0,0,0,0,0,4,342,4,662,26883,219,1,32,370.0,0.0,370,370,6688478.0,0.0,6688478,6688478,0,1,0,2
1470,1,1,46,91,46,46,46,0,91,91,91,0,93197.27891,1360.544218,1470,0,1470,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,680.2721088,680.2721088,46,91,61,25.98076211,675,0,0,0,0,0,0,0,0,1,91.5,46,91,0,0,0,0,0,0,1,46,1,91,-1,-1,0,8,0,0,0,0,0,0,0,0,0,0,1,4
4,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,250000.0,250000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
21003558,2,5,0,0,0,0,0,0,0,0,0,0,0,0.333276867,3500593,4769956.201,12000000,514,2671494,2671494,0,2671494,2671494,21000000,5250211.5,5067253.428,12000000,328017,0,0,0,0,72,168,0.095221962,0.238054905,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,5,0,4,0,0,36,3000025,0,3000025,3000025,9001766.5,4241900.346,12000000,6002290,0,1,0,4
89479770,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5271313281,0.0670542627,17895954.0,15345114.4249944,41990277,4000414,89479770,17895954.0,15345114.4249944,41990277,4000414,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670542627,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000414.0,0.0,4000414,4000414,21369839.0,15281062.4303438,41990277,7200315,0,0,1,3
5022507,4,4,599,364,599,0,149.75,299.5,364,0,91.0,182.0,191.7369154488,1.5928300349,717501.0,1867356.77891791,4952048,19,70459,23486.3333333333,36859.1674123729,65993,366,5022484,1674161.33333333,2884723.86982209,5005150,4462,0,0,0,0,92,92,0.7964150174,0.7964150174,0,599,107.0,220.299795733,48532.0,0,0,1,1,0,0,0,1,1,120.375,149.75,91.0,0,0,0,0,0,0,4,599,4,364,8192,220,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
22,1,1,0,0,0,0,0,0,0,0,0,0,0,90909.09091,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45454.54545,45454.54545,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,54099,0,0,20,0,0,0,0,0,0,0,0,0,1,0,4
379014,23,20,2008,2665,640,0,87.3043478261,136.3399610541,976,0,133.25,268.7712537496,12329.3598653348,113.4522735308,9024.1428571429,20140.7780744069,93615,4,378891,17222.3181818182,26734.2200103277,93615,226,379004,19947.5789473684,38017.0927278709,133770,29,0,0,0,0,744,648,60.6837742141,52.7684993166,0,976,106.2045454545,205.4827078726,42223.1432346723,0,0,0,1,0,0,0,0,0,108.6744186047,87.3043478261,133.25,0,0,0,0,0,0,23,2008,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
5007612,4,4,314,662,314,0,78.5,157.0,662,0,165.5,331.0,194.9032792477,1.5975678627,715373.142857143,1891219.69271248,5004256,6,3356,1118.6666666667,982.60588912,2217,323,5007602,1669200.66666667,2888483.42431358,5004534,1135,0,0,0,0,136,136,0.7987839313,0.7987839313,0,662,108.4444444444,232.1094090677,53874.7777777778,0,0,0,1,0,0,0,0,1,122.0,78.5,165.5,0,0,0,0,0,0,4,314,4,662,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,2
25,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80000.0,25.0,0.0,25,25,25,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0,0,0,40,0,80000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
27465,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.81995267,27465.0,0.0,27465.0,27465.0,27465.0,27465.0,0.0,27465.0,27465.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,72.81995267,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
1448744,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,679.2090252,4.831771521,241457.3333,591280.218,1448403.0,2.0,314.0,157.0,219.2031022,312.0,2.0,1448737.0,482912.3333,836139.4572,1448403.0,21.0,0,0,0,0,72,92,2.070759223,2.761012298,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
5017356,5,3,566,1866,566,0,113.2,253.122895053,1866,0,622.0,1077.3356023078,484.7174487918,1.5944652921,716765.142857143,1890419.43453928,5003825,19,5017356,1254339.0,2499661.05883444,5003825,451,13120,6560.0,6185.7701218199,10934,2186,0,0,0,0,112,72,0.9965408075,0.5979244845,0,1866,270.2222222222,627.0099237209,393141.444444444,0,0,1,1,0,0,0,1,0,304.0,113.2,622.0,0,0,0,0,0,0,5,566,3,1866,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
8979026,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.2227413085,8979026.0,0.0,8979026,8979026,8979026,8979026.0,0.0,8979026,8979026,0,0.0,0.0,0,0,0,0,0,0,64,0,0.2227413085,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,221,-1,0,32,0.0,0.0,0,0,8979026.0,0.0,8979026,8979026,0,1,0,2
510,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3921.568627,510.0,0.0,510.0,510.0,510.0,510.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3921.568627,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
373499,23,20,1960,2665,640,0,85.2173913043,136.0557895336,976,0,133.25,268.7712537496,12382.8979461792,115.1274836077,8892.8333333333,15948.9818406077,56070,5,372982,16953.7272727273,20547.8622968351,56070,227,373491,19657.4210526316,33659.0066290927,133626,8,0,0,0,0,744,648,61.5798168134,53.5476667943,0,976,105.1136363636,205.49172064,42226.8472515856,0,0,0,1,0,0,0,0,0,107.5581395349,85.2173913043,133.25,0,0,0,0,0,0,23,1960,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
15931,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.5413973,15931.0,0.0,15931.0,15931.0,15931.0,15931.0,0.0,15931.0,15931.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,125.5413973,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
89479728,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5271470651,0.0670542941,17895945.6,15345141.0393796,41990282,4000401,89479728,17895945.6,15345141.0393796,41990282,4000401,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670542941,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000401.0,0.0,4000401,4000401,21369831.75,15281096.3220419,41990282,7200255,0,0,1,3
537455,9,7,519,3234,201,0,57.66666667,84.93968448,1430,0,462,668.5244947,6982.910197,29.76993423,35830.33333,60589.69529,204875,4,537455,67181.875,71093.73843,204875,16,237217,39536.16667,59370.14256,133722,15,0,0,0,0,192,152,16.745588,13.02434622,0,1430,220.7647059,463.3286535,214673.4412,0,0,1,1,0,0,0,1,0,234.5625,57.66666667,462,0,0,0,0,0,0,9,519,7,3234,8192,172,4,20,0,0,0,0,0,0,0,0,0,1,0,4
47,2,0,0,0,0,0,0,0,0,0,0,0,0,42553.19149,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,40,0,42553.19149,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,144,-1,0,20,0,0,0,0,0,0,0,0,0,1,0,4
389579,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,11748.5798772521,112.9424327287,9059.9767441861,21609.750849678,104610,5,389507,18547.9523809524,31286.0288523107,104610,204,389571,18551.0,38266.9258747028,144539,8,0,0,0,0,712,712,56.4712163643,56.4712163643,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
10881,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41816.00956,643.323224,1813.5,3887.042462,9733.0,21.0,557.0,278.5,318.9051583,504.0,53.0,10398.0,3466.0,5435.528769,9733.0,35.0,0,0,0,0,72,92,275.7099531,367.6132708,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.666666667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,333333.333333333,333333.333333333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
12365,1,1,55.0,83.0,55.0,55.0,55.0,0.0,83.0,83.0,83.0,0.0,11160.53376465831,161.74686615446828,12365.0,0.0,12365.0,12365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,80.87343307723414,80.87343307723414,55.0,83.0,64.33333333333333,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,1.0,96.5,55.0,83.0,0,0,0,0,0,0,1,55,1,83,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
530591,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,1027.1565103818195,16.96221760263555,66323.875,91459.3950831851,178275.0,3.0,530535.0,132633.75,88427.26677284935,178381.0,3.0,530542.0,176847.33333333334,1294.3887875492949,178331.0,175949.0,0,0,0,0,112,92,9.423454223686416,7.538763378949134,0.0,140.0,54.5,64.19804427619964,4121.388888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555556,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
379771,24,22,1928,2665,640,0,80.3333333333,133.9586784655,976,0,121.1363636364,258.6415602914,12094.1304101682,121.125625706,8439.3555555556,18595.4574758015,95886,4,377773,16424.9130434783,25925.3364191603,95886,215,379764,18084.0,34307.7262945244,133060,10,0,0,0,0,776,712,63.1959786292,57.9296470768,0,976,97.7234042553,200.3478173542,40139.2479185939,0,0,0,1,0,0,0,0,0,99.847826087,80.3333333333,121.1363636364,0,0,0,0,0,0,24,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
6999244,5,3,599,972,599,0,119.8,267.8809437045,972,0,324.0,561.1844616523,224.4528123323,1.1429805848,999892.0,2628982.68957322,6961784,3,6999244,1749811.0,3474923.46378401,6962132,43,6962137,3481068.5,4922475.06686225,6961784,353,0,0,0,0,168,104,0.7143628655,0.4286177193,0,972,174.5555555556,358.7056980002,128669.777777778,0,0,0,1,0,0,0,0,0,196.375,119.8,324.0,0,0,0,0,0,0,5,599,3,972,26883,220,1,32,356.0,0.0,356,356,6961784.0,0.0,6961784,6961784,0,1,0,2
1863,1,1,49,164,49,49,49.0,0.0,164,164,164.0,0.0,114331.723027375,1073.5373054214,1863.0,0.0,1863,1863,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,536.7686527107,536.7686527107,49,164,87.3333333333,66.3952809568,4408.3333333333,0,0,0,0,0,0,0,0,1,131.0,49.0,164.0,0,0,0,0,0,0,1,49,1,164,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0
28991546,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0689856277,28991546.0,0.0,28991546,28991546,28991546,28991546.0,0.0,28991546,28991546,0,0.0,0.0,0,0,0,0,0,0,64,0,0.0689856277,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,28991546.0,0.0,28991546,28991546,0,1,0,2
5028055,4,4,422,972,422,0,105.5,211.0,972,0,243.0,486.0,277.2443817739,1.5910724922,718293.571428571,1888779.24864005,5001587,6,26468,8822.6666666667,15041.8613320737,26191,23,5028049,1676016.33333333,2880328.16227254,5001900,280,0,0,0,0,136,136,0.7955362461,0.7955362461,0,972,154.8888888889,336.7032983371,113369.111111111,0,0,0,1,0,0,0,0,1,174.25,105.5,243.0,0,0,0,0,0,0,4,422,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,2
894,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2237.136465,894.0,0.0,894.0,894.0,894.0,894.0,0.0,894.0,894.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2237.136465,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
1695601,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,580.3252062,4.128329719,282600.1667,692014.591,1695169.0,1.0,405.0,202.5,284.9640328,404.0,1.0,1695593.0,565197.6667,978583.8991,1695169.0,20.0,0,0,0,0,72,92,1.769284165,2.359045554,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
286,1,1,41.0,73.0,41.0,41.0,41.0,0.0,73.0,73.0,73.0,0.0,398601.39860139857,6993.006993006993,286.0,0.0,286.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3496.5034965034965,3496.5034965034965,41.0,73.0,51.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,77.5,41.0,73.0,0,0,0,0,0,0,1,41,1,73,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
9807,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,46395.43183,713.7758744,1634.5,3519.134766,8807.0,25.0,572.0,286.0,322.4406922,514.0,58.0,9318.0,3106.0,4941.444222,8807.0,51.0,0,0,0,0,72,92,305.9039462,407.8719282,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
522,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3831.417625,522.0,0.0,522.0,522.0,522.0,522.0,0.0,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3831.417625,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
15943917,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.1254396896,15943917.0,0.0,15943917,15943917,15943917,15943917.0,0.0,15943917,15943917,0,0.0,0.0,0,0,0,0,0,0,64,0,0.1254396896,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,15943917.0,0.0,15943917,15943917,0,1,0,2
358,1,1,52,68,52,52,52,0,68,68,68,0,335195.5307,5586.592179,358,0,358,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2793.296089,2793.296089,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86,52,68,0,0,0,0,0,0,1,52,1,68,-1,-1,0,8,0,0,0,0,0,0,0,0,0,0,1,4
245,1,1,51,67,51,51,51,0,67,67,67,0,481632.6531,8163.265306,245,0,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4081.632653,4081.632653,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51,67,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0,0,0,0,0,0,0,0,0,0,1,4
379543,22,21,1944,2665,640,0,88.3636363636,137.8690011274,976,0,126.9047619048,263.5746392887,12143.5515870402,113.2941458544,9036.7380952381,28403.8847807311,161340,4,379495,18071.1904761905,38535.3638306673,161340,151,379534,18976.7,43958.5713539943,163844,12,0,0,0,0,712,680,57.9644467162,55.3296991382,0,976,104.75,205.4934079178,42227.5406976744,0,0,0,1,0,0,0,0,0,107.1860465116,88.3636363636,126.9047619048,0,0,0,0,0,0,22,1944,21,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
470584,5,4,286,170,103,0,57.2,52.48523602,131,0,42.5,61.79805822,969.0087211,19.12517213,58823,81057.11328,157609,3,470542,117635.5,78425.44709,157905,3,470560,156853.3333,740.5513712,157706,156371,0,0,0,0,112,92,10.62509563,8.500076501,0,131,45.6,52.98469381,2807.377778,0,0,0,1,0,0,0,0,0,50.66666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,0,1,0,4
254,1,1,39,71,39,39,39,0,71,71,71,0,433070.8661,7874.015748,254,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3937.007874,3937.007874,39,71,49.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,74.5,39,71,0,0,0,0,0,0,1,39,1,71,-1,-1,0,8,0,0,0,0,0,0,0,0,0,0,1,0
